ticker|IRR|G|EPS|EPS_POS|EPS_N|DPR|PRICE
bkk:SAAM|0.1337|0.2727|0.1508|8.0000|9.0000|0.4139|7.3000
bkk:SABINA|0.1513|0.1127|1.1284|9.0000|9.0000|1.1589|26.7500
bkk:SABUY|0.2515|0.3754|0.4884|6.0000|9.0000|0.1606|11.5000
bkk:SAF|0.2362|0.4311|0.0336|4.0000|9.0000|0.9333|1.8400
bkk:SAK|0.2268|0.2391|0.3696|8.0000|9.0000|0.3724|6.3000
bkk:SALEE|-0.0763|-0.1403|0.0121|7.0000|9.0000|0.4767|1.1600
bkk:SAM|0.0000|0.4629|-0.1990|3.0000|9.0000|0.0000|0.6800
bkk:SAMART|0.0000|3.3182|-1.0467|4.0000|9.0000|-0.0686|4.1800
bkk:SAMCO|0.0508|-0.0590|0.0990|9.0000|9.0000|0.5245|1.6000
bkk:SAMTEL|0.0000|-0.2594|-0.0151|8.0000|9.0000|0.4646|4.4200
bkk:SANKO|0.8367|0.8663|0.1126|5.0000|9.0000|0.2947|1.1900
bkk:SAPPE|0.0532|0.0426|1.5647|9.0000|9.0000|0.8538|60.2500
bkk:SAT|0.2445|0.0515|2.3182|9.0000|9.0000|0.7306|19.0000
bkk:SAUCE|0.1331|0.0678|1.6740|9.0000|9.0000|0.8658|31.5000
bkk:SAWAD|0.2119|0.1606|3.6247|9.0000|9.0000|0.5728|53.0000
bkk:SAWANG|0.0000|0.0882|-1.3242|0.0000|9.0000|0.0000|14.3000
bkk:SC|0.1915|0.0367|0.5109|9.0000|9.0000|0.4323|4.3200
bkk:SCAP|0.2629|0.1730|2.1224|9.0000|9.0000|0.8122|27.7500
bkk:SCB|0.0826|-0.0591|9.2898|9.0000|9.0000|0.4603|103.5000
bkk:SCC|0.0667|-0.0664|25.0133|9.0000|9.0000|0.4850|315.0000
bkk:SCCC|0.0019|-0.1334|6.3436|9.0000|9.0000|0.8661|138.0000
bkk:SCG|-0.1955|-0.2455|0.0023|8.0000|9.0000|0.2328|4.5000
bkk:SCGP|0.2654|0.3540|1.7187|6.0000|9.0000|0.6553|45.5000
bkk:SCI|0.3972|-4.2666|-0.3499|5.0000|9.0000|-0.1718|1.3400
bkk:SCM|0.2639|0.2455|0.2422|8.0000|9.0000|1.1170|4.9800
bkk:SCN|0.0808|-0.0431|0.1400|9.0000|9.0000|0.6164|1.9200
bkk:SCP|0.0429|-0.1186|0.4104|9.0000|9.0000|0.5626|4.9200
bkk:SDC|0.0000|0.1002|-0.1384|2.0000|9.0000|-0.1359|0.1300
bkk:SE|-0.0169|-0.1746|0.0770|9.0000|9.0000|0.1129|1.0200
bkk:SE-ED|-0.3781|-1.2998|-0.1073|5.0000|9.0000|-0.1856|2.2200
bkk:SEAFCO|-0.0744|-0.1688|0.0694|7.0000|9.0000|0.1430|3.7000
bkk:SEAOIL|0.3707|0.4059|0.3440|5.0000|9.0000|0.0276|4.0400
bkk:SECURE|0.1552|0.1905|0.6167|6.0000|9.0000|0.5675|16.2000
bkk:SELIC|0.1195|0.1050|0.1587|8.0000|9.0000|0.1974|2.8200
bkk:SENA|0.3922|0.0751|0.7991|9.0000|9.0000|0.4100|3.5000
bkk:SENAJ|0.0000|44.1214|-0.1380|4.0000|9.0000|0.0399|1.0600
bkk:SFLEX|0.1640|0.1663|0.1702|7.0000|9.0000|0.5634|3.6200
bkk:SFP|-0.1586|-0.2207|0.4742|6.0000|9.0000|0.1236|247.0000
bkk:SFT|0.2453|0.3228|0.2156|7.0000|9.0000|0.3643|4.7800
bkk:SGC|0.3773|0.4789|0.2083|4.0000|9.0000|0.0000|3.0600
bkk:SGF|-0.0496|-0.1399|0.0210|9.0000|9.0000|0.0000|0.7000
bkk:SGP|0.3204|0.1297|1.1204|8.0000|9.0000|0.7102|9.0000
bkk:SHANG|0.0000|-0.6452|-3.3673|6.0000|9.0000|0.0857|55.0000
bkk:SHR|0.0000|0.4206|-0.2810|4.0000|9.0000|0.0000|4.0600
bkk:SIAM|6.1526|7.0294|0.1650|3.0000|9.0000|0.0494|1.7100
bkk:SICT|0.0278|0.0646|0.1857|8.0000|9.0000|0.4274|10.1000
bkk:SIMAT|3.8458|-61.6500|0.1364|4.0000|9.0000|0.0000|2.1800
bkk:SINGER|0.1300|0.1398|0.8218|7.0000|9.0000|0.2839|17.2000
bkk:SIRI|0.0444|-0.0795|0.1387|9.0000|9.0000|0.2746|1.7900
bkk:SIS|0.2612|0.1855|1.9142|9.0000|9.0000|0.5845|23.6000
bkk:SISB|0.0460|0.1854|0.2909|9.0000|9.0000|0.4581|29.5000
bkk:SITHAI|-0.0841|-0.1780|0.0221|7.0000|9.0000|0.2058|1.4800
bkk:SJWD|0.0866|0.1418|0.4547|8.0000|9.0000|0.6589|19.9000
bkk:SK|-0.0043|-0.1067|0.0415|8.0000|9.0000|0.2928|0.9000
bkk:SKE|-0.1289|-0.2376|0.0044|9.0000|9.0000|0.2811|0.6800
bkk:SKN|0.3789|0.1812|0.6498|9.0000|9.0000|0.6661|4.9400
bkk:SKR|0.1765|0.2316|0.3718|9.0000|9.0000|0.4103|9.2000
bkk:SKY|0.0678|0.2613|0.3666|9.0000|9.0000|-0.0868|29.2500
bkk:SLM|0.6247|-0.3256|1.5329|2.0000|9.0000|-0.1556|0.9500
bkk:SLP|0.0000|-0.9298|-0.0502|5.0000|9.0000|-0.0223|0.5000
bkk:SMART|0.6962|0.9097|0.0320|5.0000|9.0000|0.9130|0.8300
bkk:SMD|0.5410|0.3683|1.0689|7.0000|9.0000|0.4866|7.9000
bkk:SMIT|0.1642|0.0150|0.4122|9.0000|9.0000|0.8560|4.6600
bkk:SMK|0.0000|0.7721|-59.8711|7.0000|9.0000|0.2327|3.3800
bkk:SMPC|0.2551|0.0874|1.3929|9.0000|9.0000|0.6800|12.3000
bkk:SMT|-0.4468|-2.2143|0.2017|5.0000|9.0000|0.1212|4.5400
bkk:SNC|0.2832|0.0703|2.1111|9.0000|9.0000|0.4867|13.8000
bkk:SNNP|0.1468|0.3082|0.4634|6.0000|9.0000|0.4880|24.9000
bkk:SNP|0.0098|-0.0749|0.5580|9.0000|9.0000|0.9016|17.5000
bkk:SO|0.1531|0.1285|0.4104|8.0000|9.0000|0.8790|9.2000
bkk:SONIC|0.4113|0.2352|0.3162|9.0000|9.0000|0.4500|2.2800
bkk:SORKON|0.0446|-0.0491|0.3107|9.0000|9.0000|0.3736|5.3000
bkk:SPA|-0.4051|-1.2325|-0.1450|6.0000|9.0000|-0.0191|11.3000
bkk:SPACK|-0.0433|-3.6271|0.1996|5.0000|9.0000|0.0000|3.2800
bkk:SPALI|0.2618|0.0571|3.6778|9.0000|9.0000|0.3316|22.6000
bkk:SPC|0.1334|0.0391|5.4091|9.0000|9.0000|0.3101|63.0000
bkk:SPCG|0.2550|0.0074|2.5198|9.0000|9.0000|0.3960|13.6000
bkk:SPG|0.0660|-0.0441|0.9409|9.0000|9.0000|0.6991|15.6000
bkk:SPI|0.1679|0.1036|6.0551|9.0000|9.0000|0.1584|68.7500
bkk:SPRC|0.2279|0.1135|1.1762|6.0000|9.0000|0.3126|10.7000
bkk:SPVI|0.2792|0.2895|0.3045|9.0000|9.0000|0.5253|5.1500
bkk:SQ|0.2134|0.0860|0.1985|8.0000|9.0000|0.3410|1.7600
bkk:SR|0.0000|1.1616|-0.0784|5.0000|9.0000|0.1883|1.4400
bkk:SRICHA|0.0000|-0.2950|-0.1020|6.0000|9.0000|0.5386|8.9500
bkk:SSC|0.0000|-0.1976|-0.0741|4.0000|9.0000|0.7787|35.0000
bkk:SSF|-0.0261|-0.1084|0.1950|7.0000|9.0000|0.7217|8.2500
bkk:SSP|0.3131|0.2595|0.9149|8.0000|9.0000|0.2765|9.7000
bkk:SSS|0.0000|0.0507|-0.4784|2.0000|9.0000|0.0000|0.7100
bkk:SSSC|0.0792|-0.0680|0.2427|9.0000|9.0000|0.6949|3.0200
bkk:SST|0.0000|2.0263|-0.1791|4.0000|9.0000|0.2464|6.4500
bkk:STA|0.7608|0.3597|5.6559|6.0000|9.0000|0.4189|23.0000
bkk:STANLY|0.1910|0.0298|22.5444|9.0000|9.0000|0.3969|181.0000
bkk:STARK|-0.1495|-0.4015|0.0807|3.0000|9.0000|0.0000|2.3800
bkk:STC|0.4295|-0.1423|0.2612|8.0000|9.0000|1.1191|0.7800
bkk:STEC|0.0258|-0.0685|0.6204|8.0000|9.0000|0.4669|12.6000
bkk:STECH|0.2033|0.1194|0.1773|8.0000|9.0000|0.5498|2.2200
bkk:STGT|1.1461|0.3366|4.1607|6.0000|9.0000|0.6530|10.4000
bkk:STHAI|0.1745|-0.3849|0.0032|3.0000|9.0000|0.4299|0.0050
bkk:STI|0.1600|0.1334|0.2548|8.0000|9.0000|0.8450|5.4500
bkk:STOWER|0.0000|0.1518|-0.0152|2.0000|9.0000|-0.0222|0.0300
bkk:STP|0.5533|0.4804|0.9933|4.0000|9.0000|0.5365|10.2000
bkk:STPI|0.0000|-0.5458|-0.4598|5.0000|9.0000|0.0022|4.1200
bkk:SUC|0.1381|-0.0222|3.5020|9.0000|9.0000|0.3710|29.5000
bkk:SUN|0.2308|0.1491|0.2921|7.0000|9.0000|0.9376|4.3600
bkk:SUPER|0.3221|0.3213|0.0607|7.0000|9.0000|0.0569|0.6700
bkk:SUSCO|0.1594|0.0430|0.3087|9.0000|9.0000|0.5976|3.6200
bkk:SUTHA|0.0246|-0.0608|0.2039|9.0000|9.0000|0.2494|3.8800
bkk:SVI|0.1456|0.0952|0.6504|8.0000|9.0000|0.4066|9.9500
bkk:SVOA|0.1492|0.0903|0.1603|9.0000|9.0000|0.4072|2.3200
bkk:SVR|0.3043|0.4626|0.0906|4.0000|9.0000|0.0000|1.9200
bkk:SVT|0.2589|0.4500|0.0992|3.0000|9.0000|0.2824|3.4200
bkk:SWC|0.0163|-0.0962|0.2440|9.0000|9.0000|1.0360|6.2000
bkk:SYMC|-0.0161|-0.0701|0.1727|8.0000|9.0000|0.1580|5.9000
bkk:SYNEX|0.2005|0.1198|1.0042|9.0000|9.0000|0.7498|14.3000
bkk:SYNTEC|-0.0908|-0.2224|0.0318|8.0000|9.0000|0.3430|1.7300
bkk:TACC|0.2188|0.1391|0.3804|9.0000|9.0000|0.9852|5.9500
bkk:TAE|-0.0800|-0.2047|0.0273|7.0000|9.0000|0.2906|1.2800
bkk:TAKUNI|0.0680|0.0642|0.0728|9.0000|9.0000|0.4428|2.1200
bkk:TAPAC|-0.0096|-0.0988|0.1036|8.0000|9.0000|0.0314|2.1800
bkk:TASCO|0.1672|0.0081|1.7480|9.0000|9.0000|0.9155|19.3000
bkk:TC|0.3374|0.2635|0.8444|7.0000|9.0000|0.3387|8.4500
bkk:TCAP|0.1704|0.0132|4.5582|9.0000|9.0000|0.7342|46.2500
bkk:TCC|0.2167|0.3888|0.0278|6.0000|9.0000|-0.0222|0.8000
bkk:TCCC|0.0321|-0.0777|1.8627|9.0000|9.0000|0.8094|39.0000
bkk:TCJ|0.0000|-0.6346|-0.2825|5.0000|9.0000|-0.0017|4.4400
bkk:TCMC|-0.1183|-0.2237|0.0200|6.0000|9.0000|-0.0147|1.9900
bkk:TCOAT|-0.0611|-0.1727|0.5051|7.0000|9.0000|0.6555|25.0000
bkk:TEAM|0.3703|0.5444|0.3298|6.0000|9.0000|0.2742|7.9500
bkk:TEAMG|0.0523|0.1082|0.1691|8.0000|9.0000|0.7816|10.3000
bkk:TEGH|0.9593|0.2846|2.3069|5.0000|9.0000|0.1258|4.7000
bkk:TEKA|0.6334|0.2922|0.5084|6.0000|9.0000|1.0570|3.2000
bkk:TFG|0.2796|0.1490|0.5284|8.0000|9.0000|0.6388|5.2500
bkk:TFI|0.0000|-0.1852|-0.0118|2.0000|9.0000|0.0000|0.1400
bkk:TFM|0.3626|0.2918|0.7080|4.0000|9.0000|0.7473|8.9500
bkk:TFMAMA|0.1356|0.0935|12.2360|9.0000|9.0000|0.3919|200.0000
bkk:TGE|0.3074|0.3768|0.1034|5.0000|9.0000|0.5635|2.2000
bkk:TGH|0.2558|0.2362|1.5300|5.0000|9.0000|0.1926|18.9000
bkk:TGPRO|0.0000|0.0224|-0.0081|5.0000|9.0000|0.0000|0.2100
bkk:TH|0.3411|0.4392|0.1188|7.0000|9.0000|0.0000|1.8200
bkk:THAI|0.0000|-0.1636|-1.2232|2.0000|9.0000|0.0000|3.3200
bkk:THANA|0.2259|0.2579|0.1623|6.0000|9.0000|0.1157|2.5400
bkk:THANI|0.2499|0.0869|0.4342|9.0000|9.0000|0.5563|3.6600
bkk:THCOM|0.0451|-3.5950|-1.1120|7.0000|9.0000|0.7733|14.0000
bkk:THE|0.0000|-0.3865|-0.0582|5.0000|9.0000|0.0657|1.5000
bkk:THG|0.0667|0.1197|1.3589|9.0000|9.0000|0.6857|68.5000
bkk:THIP|0.2163|0.0773|4.1558|9.0000|9.0000|0.2491|32.7500
bkk:THL|-0.1586|-0.5457|1.2240|4.0000|9.0000|0.0000|5.9800
bkk:THMUI|0.0000|-0.5294|-0.0211|6.0000|9.0000|0.0691|0.8400
bkk:THRE|-0.2877|-0.7324|0.0364|4.0000|9.0000|0.2933|1.0000
bkk:THREL|-0.0232|-0.1504|0.1678|9.0000|9.0000|0.6895|4.4800
bkk:TIDLOR|0.2314|0.2734|1.3796|7.0000|9.0000|0.2959|25.5000
bkk:TIGER|0.1951|0.0921|0.1201|6.0000|9.0000|0.6898|1.5000
bkk:TIPCO|0.0625|-0.0896|0.6302|8.0000|9.0000|1.0958|9.7500
bkk:TIPH|0.1289|0.0212|2.9653|9.0000|9.0000|0.7044|41.0000
bkk:TISCO|0.2160|0.0636|9.1793|9.0000|9.0000|0.9474|101.5000
bkk:TITLE|0.0000|-0.5759|-0.0659|7.0000|9.0000|0.0760|2.0600
bkk:TK|0.0724|-0.0410|0.5918|8.0000|9.0000|0.3777|7.7500
bkk:TKC|0.2431|0.2687|1.1942|6.0000|9.0000|0.6113|24.2000
bkk:TKN|0.0058|-0.0618|0.2418|9.0000|9.0000|0.9683|9.3500
bkk:TKS|0.2140|0.0938|1.1553|9.0000|9.0000|0.4583|11.4000
bkk:TKT|0.0000|0.0250|-0.1020|5.0000|9.0000|-0.2444|2.7000
bkk:TM|0.0553|-0.0311|0.1037|9.0000|9.0000|1.0118|2.4800
bkk:TMC|-0.3419|-0.8262|0.1562|1.0000|9.0000|0.0000|3.3600
bkk:TMD|0.1623|0.0148|2.2078|9.0000|9.0000|0.7166|23.5000
bkk:TMI|0.0000|-1.3200|0.0143|5.0000|9.0000|0.0274|2.0000
bkk:TMILL|0.1596|0.0466|0.2887|9.0000|9.0000|0.8232|3.8800
bkk:TMT|0.0135|-0.0820|0.3062|9.0000|9.0000|0.7212|7.8000
bkk:TMW|0.2252|0.0408|6.0396|9.0000|9.0000|0.2970|40.0000
bkk:TNDT|-0.3463|-1.3713|-0.0877|6.0000|9.0000|-0.1125|0.4000
bkk:TNH|0.1052|0.0748|2.0689|9.0000|9.0000|0.2206|36.0000
bkk:TNITY|0.1328|-0.0174|0.5976|9.0000|9.0000|0.6446|6.3000
bkk:TNL|-0.0588|-0.1397|0.5376|9.0000|9.0000|0.5989|34.2500
bkk:TNP|0.1200|0.1026|0.1774|9.0000|9.0000|0.4939|3.7600
bkk:TNPC|0.0000|2.2524|-0.0690|5.0000|9.0000|0.4033|1.8000
bkk:TNR|0.0801|-0.0215|0.5240|8.0000|9.0000|0.7920|9.1000
bkk:TOA|0.0345|0.0128|0.9600|9.0000|9.0000|0.4111|30.7500
bkk:TOG|0.1814|0.0880|0.6504|9.0000|9.0000|0.8206|9.3000
bkk:TOP|0.2313|0.0714|7.1960|7.0000|9.0000|0.3084|53.2500
bkk:TOPP|0.1067|-0.0182|15.8311|9.0000|9.0000|0.2780|162.0000
bkk:TPA|-0.1436|-0.2328|0.0178|7.0000|9.0000|0.4818|5.6500
bkk:TPAC|0.1127|0.1119|0.7609|9.0000|9.0000|0.1678|14.8000
bkk:TPBI|-0.0736|-0.1932|0.1027|7.0000|9.0000|0.2886|4.5600
bkk:TPCH|0.2349|0.1111|0.7611|9.0000|9.0000|0.3926|6.9500
bkk:TPCS|0.0716|0.0001|1.1873|8.0000|9.0000|0.4419|21.4000
bkk:TPIPL|0.6878|0.4343|0.2694|7.0000|9.0000|0.4343|1.5600
bkk:TPIPP|0.4209|0.1424|0.5483|9.0000|9.0000|0.7520|3.3400
bkk:TPLAS|0.2436|0.1770|0.1457|8.0000|9.0000|1.0390|2.4000
bkk:TPOLY|-0.1622|-0.4632|0.0540|5.0000|9.0000|0.1902|1.1900
bkk:TPP|0.0999|0.0828|0.7262|8.0000|9.0000|0.7023|18.9000
bkk:TPS|0.1883|0.1388|0.2091|8.0000|9.0000|0.7046|3.4600
bkk:TQM|0.2537|0.2664|1.3956|7.0000|9.0000|1.0300|32.2500
bkk:TQR|0.3471|0.3742|0.6128|6.0000|9.0000|0.8563|12.1000
bkk:TR|0.5492|0.2859|10.9498|7.0000|9.0000|0.0826|47.0000
bkk:TRC|0.0000|0.5831|-0.0922|4.0000|9.0000|-0.0085|0.5400
bkk:TRITN|-0.1748|-0.2611|0.0003|4.0000|9.0000|0.0462|0.1500
bkk:TRT|-0.3764|-1.4143|-0.0869|5.0000|9.0000|0.2123|2.7400
bkk:TRU|0.0729|0.0349|0.2773|8.0000|9.0000|0.4003|6.0500
bkk:TRUBB|1.4187|-6.7707|0.1681|5.0000|9.0000|0.1797|1.9000
bkk:TRUE|0.0000|2.8228|-0.1734|6.0000|9.0000|0.3355|8.1500
bkk:TRV|0.2749|0.3390|0.1911|5.0000|9.0000|0.4732|4.0000
bkk:TSC|0.1370|0.0440|0.7789|9.0000|9.0000|1.0070|13.3000
bkk:TSE|0.0617|-0.0558|0.2064|9.0000|9.0000|0.1802|2.4000
bkk:TSF|0.8357|-0.3220|0.0170|0.0000|9.0000|0.0000|0.0100
bkk:TSI|-0.2299|-0.2501|0.0000|1.0000|9.0000|0.0000|0.3200
bkk:TSR|0.0207|-0.0500|0.1413|9.0000|9.0000|0.5840|3.8400
bkk:TSTE|0.0455|-0.0193|0.3660|9.0000|9.0000|0.5047|8.3000
bkk:TSTH|0.4579|0.4484|0.1167|7.0000|9.0000|0.0612|1.1100
bkk:TTA|-0.4768|-2.1262|1.4342|6.0000|9.0000|0.1709|7.8000
bkk:TTB|0.0548|-0.0814|0.1147|9.0000|9.0000|0.4251|1.4300
bkk:TTCL|-0.3904|-1.1858|-0.3078|7.0000|9.0000|-0.1904|4.4600
bkk:TTI|0.2041|0.2423|1.2733|4.0000|9.0000|0.3034|24.8000
bkk:TTT|0.2468|0.2544|2.7033|3.0000|9.0000|0.6450|51.0000
bkk:TTW|0.1566|0.0157|0.7558|9.0000|9.0000|0.7885|8.7000
bkk:TU|0.1707|0.0306|1.3456|9.0000|9.0000|0.5754|13.6000
bkk:TVDH|0.0000|0.3450|-0.1515|4.0000|9.0000|0.5257|0.6700
bkk:TVI|0.1651|0.1355|0.5671|9.0000|9.0000|0.5231|9.9000
bkk:TVO|0.0966|-0.0154|1.7513|9.0000|9.0000|0.7414|26.2500
bkk:TVT|0.0000|-0.2667|-0.0024|7.0000|9.0000|0.1212|0.6000
bkk:TWP|0.0000|-0.6338|-0.2784|7.0000|9.0000|0.3579|2.4600
bkk:TWPC|-0.0034|-0.1266|0.1991|9.0000|9.0000|0.8193|4.8800
bkk:TWZ|0.0000|-0.3146|-0.0024|7.0000|9.0000|-0.0402|0.0600
bkk:TYCN|0.0000|0.0586|-0.2816|5.0000|9.0000|0.0000|2.7000
bkk:UAC|0.2332|0.1567|0.3068|9.0000|9.0000|0.7596|4.2800
bkk:UBA|0.4374|0.4377|0.1195|5.0000|9.0000|0.5971|1.7100
bkk:UBE|0.2197|0.2979|0.0516|7.0000|9.0000|0.5464|1.3700
bkk:UBIS|0.0007|-0.1103|0.1408|7.0000|9.0000|0.4134|2.9400
bkk:UEC|0.0000|-0.5108|-0.0632|6.0000|9.0000|0.3348|1.3700
bkk:UKEM|-0.0310|-0.1183|0.0332|8.0000|9.0000|0.4996|1.2600
bkk:UMI|0.0000|-0.0701|-0.0369|3.0000|9.0000|-0.1847|1.4200
bkk:UMS|-0.1090|-0.3189|0.0647|0.0000|9.0000|0.0000|1.5000
bkk:UNIQ|-0.0460|-0.1696|0.1616|9.0000|9.0000|0.0405|3.8000
bkk:UOBKH|0.0215|-0.0634|0.2996|9.0000|9.0000|0.2109|5.7000
bkk:UP|0.0000|-0.4206|-0.3056|5.0000|9.0000|-0.2188|22.9000
bkk:UPF|0.2124|0.0469|4.8653|9.0000|9.0000|0.9954|52.0000
bkk:UPOIC|0.2851|0.1900|0.5797|6.0000|9.0000|0.5456|6.3000
bkk:UREKA|0.0000|-0.1908|-0.0174|2.0000|9.0000|0.0000|0.9900
bkk:UTP|0.3362|0.1967|1.5504|9.0000|9.0000|0.5298|13.6000
bkk:UV|0.0233|-0.1120|0.1743|9.0000|9.0000|0.6083|2.8600
bkk:UVAN|0.4055|0.1586|1.1078|9.0000|9.0000|0.7360|7.4000
bkk:VARO|0.0000|0.3827|-1.0044|5.0000|9.0000|0.1178|6.5500
bkk:VCOM|0.2038|0.1194|0.3300|9.0000|9.0000|0.6858|4.4400
bkk:VGI|-0.0656|-0.1254|0.0540|8.0000|9.0000|0.3026|4.0000
bkk:VIBHA|0.0914|0.0929|0.0869|9.0000|9.0000|0.6777|2.6200
bkk:VIH|0.3944|0.2759|0.9747|9.0000|9.0000|0.4089|8.4000
bkk:VL|-0.0259|-0.1240|0.0394|8.0000|9.0000|0.5392|1.3000
bkk:VNG|0.0000|-0.4133|-0.1778|6.0000|9.0000|0.2136|4.9800
bkk:VPO|0.0000|-0.1535|-0.0277|3.0000|9.0000|-0.0677|0.9800
bkk:VRANDA|0.0884|0.2492|0.1047|5.0000|9.0000|0.3447|7.6500
bkk:W|0.1361|-0.4199|1.6760|1.0000|9.0000|0.0000|1.8400
bkk:WACOAL|0.0000|-0.3330|-0.4827|7.0000|9.0000|0.2958|36.7500
bkk:WARRIX|0.2277|0.5238|0.1510|5.0000|9.0000|0.4746|10.9000
bkk:WAVE|0.0000|0.4458|-0.5446|3.0000|9.0000|0.0000|0.2000
bkk:WFX|0.4547|0.4531|0.3325|6.0000|9.0000|0.5037|4.4200
bkk:WGE|0.0231|-0.0317|0.0423|5.0000|9.0000|0.5333|1.2400
bkk:WHA|0.1154|0.0542|0.2297|9.0000|9.0000|0.7218|4.3400
bkk:WHAUP|0.2059|0.0696|0.3366|9.0000|9.0000|0.9160|3.9800
bkk:WICE|0.2991|0.2959|0.6272|9.0000|9.0000|0.5629|9.9500
bkk:WIIK|0.1129|-0.0231|0.1441|8.0000|9.0000|0.7960|1.8500
bkk:WIN|0.0000|0.2719|-0.0297|3.0000|9.0000|0.0000|0.7700
bkk:WINMED|0.2794|0.3775|0.1651|4.0000|9.0000|0.5865|4.2600
bkk:WINNER|0.0399|-0.0647|0.0985|9.0000|9.0000|0.9799|2.2200
bkk:WORK|0.0783|0.0300|0.6456|8.0000|9.0000|0.9314|17.1000
bkk:WP|0.3541|0.2026|0.4304|8.0000|9.0000|0.9049|4.3800
bkk:WPH|0.0916|0.1448|0.1212|6.0000|9.0000|0.1982|3.8000
bkk:XO|0.2207|0.1736|0.6929|9.0000|9.0000|0.8329|11.7000
bkk:XPG|0.0000|-0.5973|-0.0520|6.0000|9.0000|-0.1121|1.1100
bkk:YGG|0.1545|0.1481|0.2670|8.0000|9.0000|1.0555|7.1500
bkk:YONG|0.2075|0.2462|0.1444|6.0000|9.0000|0.4528|3.0800
bkk:YUASA|0.2554|0.1619|1.4174|8.0000|9.0000|0.3704|14.3000
bkk:ZEN|-0.1128|-0.1745|0.0882|7.0000|9.0000|0.3728|17.4000
bkk:ZIGA|0.0000|-0.3584|-0.0718|8.0000|9.0000|0.3411|3.2200
